2014-12-11 03:59:57 status installed libtinfo5:i386 5.9+20140118-1ubuntu1
2014-12-11 03:59:57 configure libc-bin:i386 2.19-0ubuntu6 <none>
2014-12-11 03:59:57 status unpacked libc-bin:i386 2.19-0ubuntu6
2014-12-11 03:59:57 status unpacked libc-bin:i386 2.19-0ubuntu6
2014-12-11 03:59:57 status unpacked libc-bin:i386 2.19-0ubuntu6
2014-12-11 03:59:57 status unpacked libc-bin:i386 2.19-0ubuntu6
2014-12-11 03:59:57 status unpacked libc-bin:i386 2.19-0ubuntu6
2014-12-11 03:59:57 status half-configured libc-bin:i386 2.19-0ubuntu6
2014-12-11 03:59:57 status installed libc-bin:i386 2.19-0ubuntu6
2014-12-11 03:59:57 configure libjson0:i386 0.11-3ubuntu1 <none>
2014-12-11 03:59:57 status unpacked libjson0:i386 0.11-3ubuntu1
2014-12-11 03:59:57 status half-configured libjson0:i386 0.11-3ubuntu1
2014-12-11 03:59:57 status installed libjson0:i386 0.11-3ubuntu1
2014-12-11 03:59:57 configure libnih-dbus1:i386 1.0.3-4ubuntu25 <none>
2014-12-11 03:59:57 status unpacked libnih-dbus1:i386 1.0.3-4ubuntu25
2014-12-11 03:59:57 status half-configured libnih-dbus1:i386 1.0.3-4ubuntu25
2014-12-11 03:59:57 status installed libnih-dbus1:i386 1.0.3-4ubuntu25
2014-12-11 03:59:57 status triggers-pending libc-bin:i386 2.19-0ubuntu6
2014-12-11 03:59:57 configure libselinux1:i386 2.2.2-1 <none>
2014-12-11 03:59:57 status unpacked libselinux1:i386 2.2.2-1
2014-12-11 03:59:57 status half-configured libselinux1:i386 2.2.2-1
2014-12-11 03:59:58 status installed libselinux1:i386 2.2.2-1
2014-12-11 03:59:58 configure libpng12-0:i386 1.2.50-1ubuntu2 <none>
2014-12-11 03:59:58 status unpacked libpng12-0:i386 1.2.50-1ubuntu2
2014-12-11 03:59:58 status half-configured libpng12-0:i386 1.2.50-1ubuntu2
2014-12-11 03:59:58 status installed libpng12-0:i386 1.2.50-1ubuntu2
2014-12-11 03:59:58 configure iproute2:i386 3.12.0-2 <none>
2014-12-11 03:59:58 status unpacked iproute2:i386 3.12.0-2
2014-12-11 03:59:58 status unpacked iproute2:i386 3.12.0-2
2014-12-11 03:59:58 status unpacked iproute2:i386 3.12.0-2
2014-12-11 03:59:58 status unpacked iproute2:i386 3.12.0-2
2014-12-11 03:59:58 status unpacked iproute2:i386 3.12.0-2
2014-12-11 03:59:58 status unpacked iproute2:i386 3.12.0-2
2014-12-11 03:59:58 status unpacked iproute2:i386 3.12.0-2
2014-12-11 03:59:58 status unpacked iproute2:i386 3.12.0-2
2014-12-11 03:59:58 status half-configured iproute2:i386 3.12.0-2
2014-12-11 03:59:58 status installed iproute2:i386 3.12.0-2
2014-12-11 03:59:58 configure coreutils:i386 8.21-1ubuntu5 <none>
2014-12-11 03:59:58 status unpacked coreutils:i386 8.21-1ubuntu5
2014-12-11 03:59:58 status half-configured coreutils:i386 8.21-1ubuntu5
2014-12-11 03:59:58 status installed coreutils:i386 8.21-1ubuntu5
2014-12-11 03:59:58 configure makedev:all 2.3.1-93ubuntu1 <none>
2014-12-11 03:59:58 status unpacked makedev:all 2.3.1-93ubuntu1
2014-12-11 03:59:58 status half-configured makedev:all 2.3.1-93ubuntu1
2014-12-11 04:00:01 status installed makedev:all 2.3.1-93ubuntu1
2014-12-11 04:00:01 configure ncurses-bin:i386 5.9+20140118-1ubuntu1 <none>
2014-12-11 04:00:01 status unpacked ncurses-bin:i386 5.9+20140118-1ubuntu1
2014-12-11 04:00:01 status half-configured ncurses-bin:i386 5.9+20140118-1ubuntu1
2014-12-11 04:00:01 status installed ncurses-bin:i386 5.9+20140118-1ubuntu1
2014-12-11 04:00:01 configure libsemanage1:i386 2.2-1 <none>
2014-12-11 04:00:01 status unpacked libsemanage1:i386 2.2-1
2014-12-11 04:00:01 status half-configured libsemanage1:i386 2.2-1
2014-12-11 04:00:01 status installed libsemanage1:i386 2.2-1
2014-12-11 04:00:01 configure tar:i386 1.27.1-1 <none>
2014-12-11 04:00:01 status unpacked tar:i386 1.27.1-1
2014-12-11 04:00:01 status unpacked tar:i386 1.27.1-1
2014-12-11 04:00:01 status half-configured tar:i386 1.27.1-1
2014-12-11 04:00:01 status installed tar:i386 1.27.1-1
2014-12-11 04:00:01 configure libcgmanager0:i386 0.24-0ubuntu5 <none>
2014-12-11 04:00:01 status unpacked libcgmanager0:i386 0.24-0ubuntu5
2014-12-11 04:00:01 status half-configured libcgmanager0:i386 0.24-0ubuntu5
2014-12-11 04:00:01 status installed libcgmanager0:i386 0.24-0ubuntu5
2014-12-11 04:00:01 configure libncurses5:i386 5.9+20140118-1ubuntu1 <none>
2014-12-11 04:00:01 status unpacked libncurses5:i386 5.9+20140118-1ubuntu1
2014-12-11 04:00:01 status half-configured libncurses5:i386 5.9+20140118-1ubuntu1
2014-12-11 04:00:01 status installed libncurses5:i386 5.9+20140118-1ubuntu1
2014-12-11 04:00:01 configure libplymouth2:i386 0.8.8-0ubuntu17 <none>
2014-12-11 04:00:01 status unpacked libplymouth2:i386 0.8.8-0ubuntu17
2014-12-11 04:00:01 status half-configured libplymouth2:i386 0.8.8-0ubuntu17
2014-12-11 04:00:01 status installed libplymouth2:i386 0.8.8-0ubuntu17
2014-12-11 04:00:01 configure dpkg:i386 1.17.5ubuntu5 <none>
2014-12-11 04:00:01 status unpacked dpkg:i386 1.17.5ubuntu5
2014-12-11 04:00:01 status unpacked dpkg:i386 1.17.5ubuntu5
2014-12-11 04:00:01 status unpacked dpkg:i386 1.17.5ubuntu5
2014-12-11 04:00:01 status unpacked dpkg:i386 1.17.5ubuntu5
2014-12-11 04:00:01 status unpacked dpkg:i386 1.17.5ubuntu5
2014-12-11 04:00:01 status half-configured dpkg:i386 1.17.5ubuntu5
2014-12-11 04:00:01 status installed dpkg:i386 1.17.5ubuntu5
2014-12-11 04:00:01 configure libncursesw5:i386 5.9+20140118-1ubuntu1 <none>
2014-12-11 04:00:01 status unpacked libncursesw5:i386 5.9+20140118-1ubuntu1
2014-12-11 04:00:01 status half-configured libncursesw5:i386 5.9+20140118-1ubuntu1
2014-12-11 04:00:01 status installed libncursesw5:i386 5.9+20140118-1ubuntu1
2014-12-11 04:00:01 configure sysvinit-utils:i386 2.88dsf-41ubuntu6 <none>
2014-12-11 04:00:01 status unpacked sysvinit-utils:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:01 status unpacked sysvinit-utils:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:01 status half-configured sysvinit-utils:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:01 status installed sysvinit-utils:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:01 configure dash:i386 0.5.7-4ubuntu1 <none>
2014-12-11 04:00:01 status unpacked dash:i386 0.5.7-4ubuntu1
2014-12-11 04:00:01 status half-configured dash:i386 0.5.7-4ubuntu1
2014-12-11 04:00:01 status installed dash:i386 0.5.7-4ubuntu1
2014-12-11 04:00:01 configure perl-base:i386 5.18.2-2ubuntu1 <none>
2014-12-11 04:00:01 status unpacked perl-base:i386 5.18.2-2ubuntu1
2014-12-11 04:00:01 status half-configured perl-base:i386 5.18.2-2ubuntu1
2014-12-11 04:00:01 status installed perl-base:i386 5.18.2-2ubuntu1
2014-12-11 04:00:01 configure libudev1:i386 204-5ubuntu20 <none>
2014-12-11 04:00:01 status unpacked libudev1:i386 204-5ubuntu20
2014-12-11 04:00:01 status half-configured libudev1:i386 204-5ubuntu20
2014-12-11 04:00:01 status installed libudev1:i386 204-5ubuntu20
2014-12-11 04:00:01 configure mountall:i386 2.53 <none>
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status unpacked mountall:i386 2.53
2014-12-11 04:00:01 status half-configured mountall:i386 2.53
2014-12-11 04:00:01 status installed mountall:i386 2.53
2014-12-11 04:00:01 configure initramfs-tools-bin:i386 0.103ubuntu4 <none>
2014-12-11 04:00:01 status unpacked initramfs-tools-bin:i386 0.103ubuntu4
2014-12-11 04:00:01 status half-configured initramfs-tools-bin:i386 0.103ubuntu4
2014-12-11 04:00:01 status installed initramfs-tools-bin:i386 0.103ubuntu4
2014-12-11 04:00:01 configure sed:i386 4.2.2-4ubuntu1 <none>
2014-12-11 04:00:01 status unpacked sed:i386 4.2.2-4ubuntu1
2014-12-11 04:00:01 status half-configured sed:i386 4.2.2-4ubuntu1
2014-12-11 04:00:01 status installed sed:i386 4.2.2-4ubuntu1
2014-12-11 04:00:01 configure grep:i386 2.16-1 <none>
2014-12-11 04:00:01 status unpacked grep:i386 2.16-1
2014-12-11 04:00:01 status half-configured grep:i386 2.16-1
2014-12-11 04:00:01 status installed grep:i386 2.16-1
2014-12-11 04:00:01 configure gzip:i386 1.6-3ubuntu1 <none>
2014-12-11 04:00:01 status unpacked gzip:i386 1.6-3ubuntu1
2014-12-11 04:00:01 status half-configured gzip:i386 1.6-3ubuntu1
2014-12-11 04:00:01 status installed gzip:i386 1.6-3ubuntu1
2014-12-11 04:00:01 configure bash:i386 4.3-6ubuntu1 <none>
2014-12-11 04:00:01 status unpacked bash:i386 4.3-6ubuntu1
2014-12-11 04:00:01 status unpacked bash:i386 4.3-6ubuntu1
2014-12-11 04:00:01 status unpacked bash:i386 4.3-6ubuntu1
2014-12-11 04:00:01 status unpacked bash:i386 4.3-6ubuntu1
2014-12-11 04:00:01 status unpacked bash:i386 4.3-6ubuntu1
2014-12-11 04:00:01 status half-configured bash:i386 4.3-6ubuntu1
2014-12-11 04:00:01 status installed bash:i386 4.3-6ubuntu1
2014-12-11 04:00:01 configure debconf:all 1.5.51ubuntu2 <none>
2014-12-11 04:00:01 status unpacked debconf:all 1.5.51ubuntu2
2014-12-11 04:00:01 status unpacked debconf:all 1.5.51ubuntu2
2014-12-11 04:00:01 status unpacked debconf:all 1.5.51ubuntu2
2014-12-11 04:00:01 status unpacked debconf:all 1.5.51ubuntu2
2014-12-11 04:00:01 status half-configured debconf:all 1.5.51ubuntu2
2014-12-11 04:00:01 status installed debconf:all 1.5.51ubuntu2
2014-12-11 04:00:01 configure libpam0g:i386 1.1.8-1ubuntu2 <none>
2014-12-11 04:00:01 status unpacked libpam0g:i386 1.1.8-1ubuntu2
2014-12-11 04:00:01 status half-configured libpam0g:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status installed libpam0g:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 configure sysv-rc:all 2.88dsf-41ubuntu6 <none>
2014-12-11 04:00:02 status unpacked sysv-rc:all 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status half-configured sysv-rc:all 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status installed sysv-rc:all 2.88dsf-41ubuntu6
2014-12-11 04:00:02 configure tzdata:all 2014b-1 <none>
2014-12-11 04:00:02 status unpacked tzdata:all 2014b-1
2014-12-11 04:00:02 status half-configured tzdata:all 2014b-1
2014-12-11 04:00:02 status installed tzdata:all 2014b-1
2014-12-11 04:00:02 configure kmod:i386 15-0ubuntu6 <none>
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status unpacked kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status half-configured kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 status installed kmod:i386 15-0ubuntu6
2014-12-11 04:00:02 configure libpam-modules-bin:i386 1.1.8-1ubuntu2 <none>
2014-12-11 04:00:02 status unpacked libpam-modules-bin:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status half-configured libpam-modules-bin:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status installed libpam-modules-bin:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 configure module-init-tools:all 15-0ubuntu6 <none>
2014-12-11 04:00:02 status unpacked module-init-tools:all 15-0ubuntu6
2014-12-11 04:00:02 status half-configured module-init-tools:all 15-0ubuntu6
2014-12-11 04:00:02 status installed module-init-tools:all 15-0ubuntu6
2014-12-11 04:00:02 configure libpam-modules:i386 1.1.8-1ubuntu2 <none>
2014-12-11 04:00:02 status unpacked libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status unpacked libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status unpacked libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status unpacked libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status unpacked libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status unpacked libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status unpacked libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status unpacked libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status unpacked libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status half-configured libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 status installed libpam-modules:i386 1.1.8-1ubuntu2
2014-12-11 04:00:02 configure passwd:i386 1:4.1.5.1-1ubuntu9 <none>
2014-12-11 04:00:02 status unpacked passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status half-configured passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status installed passwd:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 configure libpam-runtime:all 1.1.8-1ubuntu2 <none>
2014-12-11 04:00:02 status unpacked libpam-runtime:all 1.1.8-1ubuntu2
2014-12-11 04:00:02 status unpacked libpam-runtime:all 1.1.8-1ubuntu2
2014-12-11 04:00:02 status unpacked libpam-runtime:all 1.1.8-1ubuntu2
2014-12-11 04:00:02 status half-configured libpam-runtime:all 1.1.8-1ubuntu2
2014-12-11 04:00:02 status installed libpam-runtime:all 1.1.8-1ubuntu2
2014-12-11 04:00:02 configure login:i386 1:4.1.5.1-1ubuntu9 <none>
2014-12-11 04:00:02 status unpacked login:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked login:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked login:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked login:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status unpacked login:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status half-configured login:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 status installed login:i386 1:4.1.5.1-1ubuntu9
2014-12-11 04:00:02 configure libuuid1:i386 2.20.1-5.1ubuntu20 <none>
2014-12-11 04:00:02 status unpacked libuuid1:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status half-configured libuuid1:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status installed libuuid1:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 configure adduser:all 3.113+nmu3ubuntu3 <none>
2014-12-11 04:00:02 status unpacked adduser:all 3.113+nmu3ubuntu3
2014-12-11 04:00:02 status unpacked adduser:all 3.113+nmu3ubuntu3
2014-12-11 04:00:02 status half-configured adduser:all 3.113+nmu3ubuntu3
2014-12-11 04:00:02 status installed adduser:all 3.113+nmu3ubuntu3
2014-12-11 04:00:02 configure libblkid1:i386 2.20.1-5.1ubuntu20 <none>
2014-12-11 04:00:02 status unpacked libblkid1:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status unpacked libblkid1:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status half-configured libblkid1:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status installed libblkid1:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 configure util-linux:i386 2.20.1-5.1ubuntu20 <none>
2014-12-11 04:00:02 status unpacked util-linux:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status unpacked util-linux:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status unpacked util-linux:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status unpacked util-linux:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status half-configured util-linux:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status installed util-linux:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 configure libmount1:i386 2.20.1-5.1ubuntu20 <none>
2014-12-11 04:00:02 status unpacked libmount1:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status half-configured libmount1:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status installed libmount1:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 configure mount:i386 2.20.1-5.1ubuntu20 <none>
2014-12-11 04:00:02 status unpacked mount:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status half-configured mount:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 status installed mount:i386 2.20.1-5.1ubuntu20
2014-12-11 04:00:02 configure initscripts:i386 2.88dsf-41ubuntu6 <none>
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status unpacked initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status half-configured initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 status installed initscripts:i386 2.88dsf-41ubuntu6
2014-12-11 04:00:02 configure e2fsprogs:i386 1.42.9-3ubuntu1 <none>
2014-12-11 04:00:02 status unpacked e2fsprogs:i386 1.42.9-3ubuntu1
2014-12-11 04:00:02 status unpacked e2fsprogs:i386 1.42.9-3ubuntu1
2014-12-11 04:00:02 status half-configured e2fsprogs:i386 1.42.9-3ubuntu1
2014-12-11 04:00:02 status installed e2fsprogs:i386 1.42.9-3ubuntu1
2014-12-11 04:00:02 configure procps:i386 1:3.3.9-1ubuntu2 <none>
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status unpacked procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status half-configured procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 status installed procps:i386 1:3.3.9-1ubuntu2
2014-12-11 04:00:02 configure ifupdown:i386 0.7.47.2ubuntu4 <none>
2014-12-11 04:00:02 status unpacked ifupdown:i386 0.7.47.2ubuntu4
2014-12-11 04:00:02 status unpacked ifupdown:i386 0.7.47.2ubuntu4
2014-12-11 04:00:02 status unpacked ifupdown:i386 0.7.47.2ubuntu4
2014-12-11 04:00:02 status unpacked ifupdown:i386 0.7.47.2ubuntu4
2014-12-11 04:00:02 status unpacked ifupdown:i386 0.7.47.2ubuntu4
2014-12-11 04:00:02 status unpacked ifupdown:i386 0.7.47.2ubuntu4
2014-12-11 04:00:02 status unpacked ifupdown:i386 0.7.47.2ubuntu4
2014-12-11 04:00:02 status unpacked ifupdown:i386 0.7.47.2ubuntu4
2014-12-11 04:00:02 status half-configured ifupdown:i386 0.7.47.2ubuntu4
2014-12-11 04:00:02 status installed ifupdown:i386 0.7.47.2ubuntu4
2014-12-11 04:00:02 configure upstart:i386 1.12.1-0ubuntu4 <none>
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status unpacked upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status half-configured upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 status installed upstart:i386 1.12.1-0ubuntu4
2014-12-11 04:00:02 configure udev:i386 204-5ubuntu20 <none>
2014-12-11 04:00:02 status unpacked udev:i386 204-5ubuntu20
2014-12-11 04:00:02 status unpacked udev:i386 204-5ubuntu20
2014-12-11 04:00:02 status unpacked udev:i386 204-5ubuntu20
2014-12-11 04:00:02 status unpacked udev:i386 204-5ubuntu20
2014-12-11 04:00:02 status unpacked udev:i386 204-5ubuntu20
2014-12-11 04:00:02 status unpacked udev:i386 204-5ubuntu20
2014-12-11 04:00:02 status unpacked udev:i386 204-5ubuntu20
2014-12-11 04:00:02 status unpacked udev:i386 204-5ubuntu20
2014-12-11 04:00:02 status unpacked udev:i386 204-5ubuntu20
2014-12-11 04:00:02 status unpacked udev:i386 204-5ubuntu20
2014-12-11 04:00:02 status half-configured udev:i386 204-5ubuntu20
2014-12-11 04:00:03 status installed udev:i386 204-5ubuntu20
2014-12-11 04:00:03 configure initramfs-tools:all 0.103ubuntu4 <none>
2014-12-11 04:00:03 status unpacked initramfs-tools:all 0.103ubuntu4
2014-12-11 04:00:03 status unpacked initramfs-tools:all 0.103ubuntu4
2014-12-11 04:00:03 status unpacked initramfs-tools:all 0.103ubuntu4
2014-12-11 04:00:03 status unpacked initramfs-tools:all 0.103ubuntu4
2014-12-11 04:00:03 status unpacked initramfs-tools:all 0.103ubuntu4
2014-12-11 04:00:03 status unpacked initramfs-tools:all 0.103ubuntu4
2014-12-11 04:00:03 status half-configured initramfs-tools:all 0.103ubuntu4
2014-12-11 04:00:03 status installed initramfs-tools:all 0.103ubuntu4
2014-12-11 04:00:03 status triggers-pending initramfs-tools:all 0.103ubuntu4
2014-12-11 04:00:03 configure plymouth:i386 0.8.8-0ubuntu17 <none>
2014-12-11 04:00:03 status unpacked plymouth:i386 0.8.8-0ubuntu17
2014-12-11 04:00:03 status unpacked plymouth:i386 0.8.8-0ubuntu17
2014-12-11 04:00:03 status unpacked plymouth:i386 0.8.8-0ubuntu17
